Catalog Number,Drug Name,% inhibition,SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
4011,maprotiline,63.94769511,CNCCCC12CCC(c3ccccc31)c1ccccc12,9.344962325207861,9.344962325207861,0.9289411034475519,-4.46567696523054,0.8254375445230729,52.523809523809526,277.41099999999955,254.22699999999992,277.1830497360006,108,0,1.3333333333333333,2.0,2.6666666666666665,2.8873386164468755,2.4696771747498834,1531.0779229993934,34.50555349946514,33.44721359549996,10.447213595499958,19.42820323027551,17.394427190999917,5.947213595499958,4.348606797749979,4.348606797749979,3.3618033988749896,3.3618033988749896,2.524651699437495,2.524651699437495,-1.5999999999999996,672860517.3491954,3.1865861941819165,4.993710782028756,1.8023658294971152,159.31861225338142,5.309813353288375,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33934966130636,61.21819215670369,30.49956794114293,10.96606844936176,31.568530314073037,0.0,0.0,5.309813353288375,0.0,36.800647760077375,13.47268658459819,70.59315562809434,0.0,0.0,5.309813353288375,0.0,0.0,0.0,13.47268658459819,5.414990469396779,0.0,83.79615149321339,48.33934966130636,1.4118420783282006,0.0,0.0,12.03,126.17630332605832,4.1122756685106605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.456254645562378,195.09705750460955,0.0,0.0,-0.9289411034475519,-8.964568294910556,-3.446782289304612,-9.799809128962266,-16.92833640400606,-8.028620283978558,0.0,0.4,21,1,1,3,0,3,2,0,2,1,1,1,5,0,0,0,5,4.211400000000004,87.90170000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,amiodarone,17.30143727,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,14.597359833956045,14.597359833956045,0.7559569260121652,-4.424744847476997,0.1676472462674973,29.580645161290324,645.3190000000013,616.0870000000002,645.0236897880009,166,0,1.1935483870967742,1.935483870967742,2.6451612903225805,3.4691885878047444,2.459198489805747,2163.558388733167,47.65181786940711,43.92788741291,19.24288399526265,26.262484556404086,22.31940559241882,9.976903883595146,5.171467665034786,7.328965956211108,3.4292773444210662,4.948423984534947,2.2050208863695993,4.019995778537864,-1.13,430508516245.3063,6.7192714573032,11.651596931772385,5.815185868306782,252.28157612644347,14.053923621703873,23.651764636716877,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,45.0558573762063,82.67564164708728,52.60538997138178,23.669884483189545,53.70054920386164,61.934230556608085,0.0,4.899909730850477,0.0,39.674451055875174,26.049564295864123,60.282027190379,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,45.181741254136114,36.73271897307954,6.372924901329379,7.140364542130793,94.73521186982235,40.67166318303311,0.0,10.969244356107037,0.0,42.68,153.4079534087247,4.794537184071822,0.0,0.0,0.0,0.0,45.181741254136114,0.0,0.0,0.0,48.906012019789806,243.99496172901053,2.3781861891869287,13.558115009524759,-0.9898711085509364,-3.522540690672873,-4.4100169117870385,-6.67788906960008,-12.351118180517318,-29.239826966594052,0.0,0.4,31,0,4,0,0,0,2,1,3,4,0,6,14,0,0,0,3,6.936200000000007,143.41749999999985,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5323,sulfadimethoxine,43.05994638,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,13.081958852985638,13.081958852985638,0.27896214564060573,-5.442853127362051,0.7870878791639985,21.523809523809526,310.33499999999975,296.223,310.0735759280004,112,0,1.3333333333333333,2.0952380952380953,2.761904761904762,2.654339459273948,2.8013568976677634,1220.5078635458767,27.256630355021706,23.830095834319145,10.646592415246875,15.686082280009694,11.719809818327796,6.318232360628562,3.208148866703024,4.749104022658256,1.85889860084508,2.9922253076732126,1.0741117092908614,1.8395536513355082,-2.5500000000000003,9845529.009128114,5.021055118743589,5.833949888961301,3.5097319267527647,141.37905364736116,15.193442883326371,0.0,10.05338901281963,5.879988336435371,10.023291153407584,6.010464839586836,4.715119613734132,8.417796984328938,9.967957041894415,0.0,0.0,24.16967483065318,11.729804982346856,34.049732511155376,37.20539324478606,21.528540205926173,0.0,9.967957041894415,0.0,4.895483475517775,24.510741507225585,30.212093538316473,0.0,11.890453176022207,19.9085624970605,11.50524905251859,11.890453176022207,0.0,32.46165894398853,10.023291153407584,0.0,15.078344117872419,35.107577013834245,4.235526234984602,0.0,0.0,116.43,87.31759492728193,8.417796984328938,0.0,5.719716975726273,0.0,0.0,0.0,0.0,0.0,19.441682949494513,19.313870352857023,138.76829437280313,0.0,5.192223609740294,0.0,-1.18134716015044,-2.516014523629061,-7.239476476438957,0.0,0.0,-11.940346488991624,0.16666666666666666,21,3,8,0,0,0,1,1,2,7,2,9,8,0,0,0,2,0.8768,76.79890000000002,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11333,lactulose,19.75859632,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,8.83034013605442,8.83034013605442,3.6526881192100347,-4.873759566326535,0.23789143451934985,92.0,342.2969999999996,320.12100000000004,342.11621152400056,136,0,1.0434782608695652,1.8695652173913044,2.5217391304347827,3.1512853221059,3.2100543573705074,1108.20914151474,35.77817459305203,32.4907311951025,10.490731195102494,20.10660171779821,15.623724356957947,5.357738033247042,3.820280554681777,3.820280554681777,2.4705356832901866,2.4705356832901866,1.4274500264657517,1.4274500264657517,-0.43999999999999995,887315415.5613617,5.052067884509693,7.207281294562587,3.3583338121229525,162.03917075393227,55.081054390257854,42.56012618864991,6.266078368536897,17.23670841043167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.86757551513196,74.27167417664093,0.0,11.449597257861074,0.0,0.0,54.6133157097574,19.676955728748865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.61033422522509,14.210588861400147,0.0,19.190619786383078,0.0,0.0,0.0,0.0,189.52999999999997,74.29027143850627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.60732848265775,40.11394295184426,187.328813162547,0.0,0.0,30.63879040091702,0.0,-4.4297522203325785,0.0,-37.16460804317138,-12.873243299960027,0.0,1.0,23,8,11,0,2,2,0,0,0,11,8,11,13,0,2,2,2,-5.395599999999993,68.64140000000003,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28693,metergoline,58.38250005,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,13.4735828519876,13.4735828519876,0.06450945479462389,-4.928100001683159,0.7144914102401916,51.4,403.5259999999996,374.29400000000015,403.22597716800084,156,0,1.3666666666666667,2.2666666666666666,3.1,3.38670196086738,1.9032873238666483,2302.9050315902878,46.09941162659982,43.6581373674276,14.658137367427601,26.088722385568193,22.598440413195583,8.151226817695626,5.785279248650172,5.785279248650172,3.979232900904274,3.979232900904274,2.7914173373354707,2.7914173373354707,-2.789999999999999,514369761274.67834,5.156147460801329,7.80082931102944,3.4748336949025354,217.97895903667697,19.513685685730255,6.558985242916288,1.4118420783282006,0.0,0.0,6.093240070938415,0.0,4.794537184071822,0.0,0.0,42.29693095364306,48.34840757105836,72.26011202041641,15.078344117872419,49.32448178896626,16.996165003019474,0.0,14.776822731930206,12.869784585645323,31.216685199287774,19.969546268914137,71.2025993472121,0.0,0.0,5.309813353288375,4.794537184071822,0.0,0.0,41.54768818684402,24.644599998327962,5.893957685363079,67.33847663454966,54.512244872121116,1.4118420783282006,10.902924932081056,0.0,46.50000000000001,162.46450348821773,11.648329964922922,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,4.736862953800049,32.93928887024326,253.24938311947338,0.0,12.497254691751074,-2.4535311121997347,-5.520084096537642,-9.423688827768295,-14.652455013147748,-13.149497485805604,-21.547381275765442,0.0,0.4,30,1,5,1,1,2,2,1,3,4,1,5,6,0,1,1,5,4.064700000000003,118.51870000000007,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9324,chlormadinone acetate,9.158437517,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,14.395302544407803,14.395302544407803,1.998566218925842,-5.643031462585037,0.6227651876315359,81.03571428571429,404.9339999999996,375.70200000000017,404.1754370880008,152,0,1.2857142857142858,2.107142857142857,2.8214285714285716,3.0837955124808563,2.687653622342398,1934.3730476732571,45.748558665513926,42.51095763486468,14.266886580883135,24.5412874370971,21.95960296266427,7.837567435673499,6.042936295997604,6.420900769006832,4.513473482715572,4.7969468374724915,3.2098648556376306,3.49333821039455,-1.4200000000000002,74875985865.56087,5.068241751030214,6.287112801180581,2.457110693576708,212.0109691274558,4.736862953800049,0.0,17.167540703713566,0.0,0.0,5.9693052879518484,14.383611552215466,0.0,0.0,0.0,31.356795870859443,73.43855642553342,60.682574856731435,2.7415171123404405,58.87247263495195,29.13673507091424,0.0,0.0,28.51185399488279,71.24616868814267,0.0,22.709534374253995,0.0,0.0,0.0,0.0,0.0,11.600939890232516,23.136845991665414,19.120474506015512,28.51185399488279,105.39711600609525,22.709534374253995,0.0,0.0,0.0,60.440000000000005,140.00335223796122,23.978921445407003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,41.75762812597738,257.5018150108876,6.325642234766063,40.9180393339375,-1.998566218925842,-18.224122461516497,-24.76570151409459,-4.4371951555338995,-30.90777155151548,-19.134361900227148,0.0,0.6956521739130435,28,0,4,4,0,4,0,0,0,4,0,5,6,2,0,2,4,4.751700000000005,106.59000000000006,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5282230,tranilast,11.43364577,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,12.988724075297394,12.988724075297394,0.4010130545560737,-3.3762580275287366,0.7966277714413199,22.25,327.33599999999973,310.20000000000005,327.11067264400043,124,0,1.2916666666666667,2.0833333333333335,2.875,2.8652425389810423,2.8565460869576675,1449.462584501336,31.936274919783287,28.488455047819272,11.488455047819274,18.567161664040196,14.2315444980873,5.876082612123479,3.7903926752945116,3.7903926752945116,2.3295255811916715,2.3295255811916715,1.3667286612088012,1.3667286612088012,-3.28,181829526.44327125,5.374435745509186,7.8238585342967735,4.131330234838611,162.91200296788008,19.892347451995686,0.0,12.910865744896011,5.907179729351506,1.4311996572326342,5.9693052879518484,4.794537184071822,4.794537184071822,0.0,0.0,18.127256122989884,35.78519806838574,6.052071746035566,45.88812102669907,46.14482888773248,23.615943038022483,1.4311996572326342,0.0,0.0,0.0,19.385718271053552,59.47590568307262,0.0,11.49902366656781,14.783539260888473,5.687386274683562,11.49902366656781,0.0,31.061198126175743,4.794537184071822,0.0,36.48281851001912,48.34900269967863,1.4118420783282006,7.4832714032682,0.0,84.86,113.97659065871649,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58253409870731,23.404420078114136,139.3711263485698,0.0,25.06407300654071,3.320843129093386,-3.4391777008039215,-6.03223941767074,-10.921091653295303,0.0,0.0,-6.696867045767245,0.1111111111111111,24,2,6,0,0,0,2,0,2,5,2,6,8,0,0,0,2,3.0539000000000014,90.61100000000003,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353432,bay 11-7085,21.76397473,CC(C)(C)c1ccc(S(=O)(=O)/C=C/C#N)cc1,12.573822633219955,12.573822633219955,1.044336419102382,-5.325923209561598,0.7571618838863213,28.764705882352942,249.3350000000001,234.21499999999995,249.08234972,90,0,1.411764705882353,2.0,2.4705882352941178,2.5804865249517595,4.444277938709003,1053.3905326075856,25.825908934703556,23.171958466891546,8.988455047819274,14.02881542390594,11.465188421547175,5.4483516691415685,2.7964264044161635,4.41567241549851,1.4870879172853924,2.5994603529811866,0.7639304003073222,1.416791200921966,-1.6,1517532.5155936307,3.455401662049862,4.722156476002631,3.431930063860128,123.38893045386139,0.0,0.0,0.0,9.837253136417502,0.0,0.0,0.0,8.417796984328938,5.261891554738487,0.0,32.640513767213626,23.063279376420365,23.77300248142389,19.189256125331365,28.97917532688223,9.837253136417502,5.261891554738487,0.0,0.0,30.866150296801592,0.0,41.16930179824209,0.0,6.069221312792274,0.0,0.0,0.0,0.0,8.417796984328938,15.25224360581428,11.33111286753076,46.680506186137364,40.501333782062865,0.0,0.0,0.0,57.93,81.8727052314612,8.417796984328938,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,25.823269897291784,140.6426200718273,0.0,-1.5446523053665915,6.95512255437197,-5.5181406420592936,0.0,-6.637640188670355,0.0,-11.821386280541452,-5.325923209561598,0.3076923076923077,17,0,3,0,0,0,1,0,1,3,0,4,2,0,0,0,1,2.7950800000000013,67.08080000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9904,nandrolone,23.23274011,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,12.939752061560775,12.939752061560775,2.0464659050348537,-5.173087679516255,0.733928635563028,109.7,274.40399999999966,248.19599999999994,274.1932800720005,110,0,1.4,2.35,3.2,2.951645253062164,2.569215279189933,1460.359692743975,36.93915758875543,35.816496580927726,9.816496580927726,19.748052780610177,18.566496580927726,5.658248290463863,4.408248290463863,4.408248290463863,3.2436862178478973,3.2436862178478973,2.2411086270779395,2.2411086270779395,-0.6300000000000001,816179869.0675964,2.7938028661381935,4.4303564930818595,1.697196116964058,157.8019984410008,5.1088081911072125,0.0,5.783244946364939,1.4311996572326342,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.424996647364946,79.65336726619032,37.900371693244445,8.821535139290429,44.17230927943456,5.783244946364939,1.4311996572326342,0.0,28.99082121084909,63.91530935488069,0.0,11.625176276104833,0.0,0.0,0.0,0.0,0.0,0.0,18.403270821654775,4.794537184071822,28.99082121084909,92.10425523218613,11.625176276104833,0.0,0.0,0.0,37.3,110.31455178819958,10.277571408752703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,30.21712933680725,225.72558270553398,0.0,12.939752061560775,4.047105115761997,-7.1258575575291845,-22.34868603795462,-2.0464659050348537,-42.22497930576553,-4.716451076572609,0.0,0.8333333333333334,20,1,2,4,0,4,0,0,0,2,1,2,2,3,0,3,4,3.4891000000000028,78.09980000000004,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439501,ouabain,-10.7123332,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,13.106452558706888,13.106452558706888,2.3361270491312727,-6.610932506171284,0.14016402002820666,103.07317073170732,584.659000000002,540.3070000000004,584.2832768480012,232,0,1.1951219512195121,2.1219512195121952,2.8048780487804876,1.5701407954513116,2.082136747242852,2822.3334893046367,67.5102254006209,63.39897948556636,19.398979485566358,37.310014091904335,32.07784850218987,10.811862178478973,8.75146677252967,8.75146677252967,6.5901678945765925,6.5901678945765925,4.630415571085489,4.630415571085489,-1.1900000000000002,8.259098568458025e+19,7.602487643390424,9.913743724622808,3.9894758802941084,300.60113215610977,55.081054390257854,24.79903932376625,6.266078368536897,11.449597257861074,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,6.851892117295679,56.077536524737994,61.63431649536931,65.31601067229329,109.22289959645748,5.9693052879518484,11.449597257861074,0.0,28.51185399488279,118.34256472305121,13.117970485832576,11.625176276104833,0.0,0.0,0.0,0.0,0.0,0.0,131.43564473965745,19.005126045471968,28.51185399488279,107.66156656602482,11.625176276104833,0.0,0.0,0.0,206.59999999999997,177.56687076782333,36.32198397598689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.607328482657756,38.743184395674035,415.0117002660727,0.0,13.106452558706888,33.50224533311254,-27.869036910389955,-21.070891020556118,-2.3361270491312727,-86.5286590833341,-20.815684094480844,0.0,0.896551724137931,41,8,12,4,2,6,0,0,0,12,8,12,14,4,1,5,6,-1.5149999999999972,138.59840000000003,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,methenamine,-3.608553103,C1N2CN3CN1CN(C2)C3,7.885833333333334,7.885833333333334,0.01687499999999975,-3.177083333333334,0.4267612580294936,105.6,140.1900000000001,128.094,140.106196384,56,0,0.6,0.8,1.0,2.006597662549562,2.4129581524888923,383.65637063165525,17.309401076758505,16.788854381999833,4.7888543819998315,9.464101615137755,8.683281572999748,2.683281572999748,1.9416407864998746,1.9416407864998746,1.2000000000000004,1.2000000000000004,0.868328157299975,0.868328157299975,-0.16,20316.801333314317,1.3529667582541325,1.7072404432021557,0.6453803882707986,77.4454488220521,0.0,0.0,0.0,0.0,0.0,0.0,19.59963892340191,0.0,0.0,0.0,0.0,0.0,0.0,56.17386947785775,16.44910267404264,0.0,0.0,19.59963892340191,0.0,0.0,39.72476680381507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.32440572721697,0.0,0.0,16.44910267404264,0.0,0.0,0.0,0.0,12.96,39.72476680381507,0.0,0.0,19.59963892340191,0.0,0.0,0.0,0.0,0.0,0.0,16.44910267404264,94.63000000000002,0.0,-0.06749999999999945,0.0,0.0,0.0,0.0,0.0,-19.0625,0.0,1.0,10,0,4,0,4,4,0,0,0,4,0,4,0,0,4,4,4,-1.0197999999999992,36.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3372,fluphenazine,46.57279719,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,14.302069436538451,14.302069436538451,0.03669500954490146,-5.680084644052059,0.7278115473639667,39.36666666666667,437.53099999999966,411.32300000000015,437.1748681120007,162,0,1.0,1.7,2.433333333333333,3.01394388325708,2.1495326098362924,1946.1010210223583,44.07446760021749,40.29203078645528,15.108527367383006,24.644676380460105,20.60002861542331,8.508276905887172,5.22119948223822,6.241820208397878,3.36889986884693,4.36797063560971,2.1594734223425816,3.0457071367909587,-1.7400000000000002,92645993972.8555,6.405030072215038,9.176692848839785,4.771315334849235,215.43561042190902,14.908627652808168,0.0,0.0,1.4311996572326342,0.0,6.176298517443475,4.899909730850477,0.0,13.171245143024459,0.0,23.846722364717706,43.08187812396179,70.70426195565476,35.83403628951239,52.549017238387215,23.13665749875824,1.4311996572326342,9.799819461700954,0.0,22.340190369808404,56.93691276397837,47.86038244534006,0.0,0.0,4.899909730850477,24.546017692391583,0.0,11.761884949391115,68.3768303431687,6.176298517443475,0.0,46.2053402972819,52.08789790467861,0.0,0.0,0.0,29.950000000000003,143.4121678593445,13.171245143024459,0.0,16.66179468024159,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,35.70016356148814,260.49183413531307,0.03669500954490146,-4.506784604247383,3.604224445920172,-5.061496936861851,0.0,-9.78991689420365,-10.520751570544881,-36.42047025158703,0.0,0.45454545454545453,30,1,4,0,2,2,2,0,2,5,1,8,7,0,1,1,4,4.308100000000003,113.59780000000006,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4189,miconazole,-4.998591763,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,9.093286389658743,9.093286389658743,0.062437064331905656,-3.7089469560972557,0.4616906207935435,22.72,416.1349999999998,402.0230000000001,413.98602378800035,130,0,1.12,1.84,2.56,3.091627515624917,2.48390397123653,1456.1238788322912,30.15181786940711,25.814533373500687,14.83824915757451,17.645182265363854,13.282211225232214,7.794069117269124,4.171801028607245,5.683658920644154,2.5357265885011477,3.480637771024214,1.5127698890942958,2.300845881925007,-1.229999999999999,108462640.64241427,7.79191239304148,8.434163357217534,4.9007419466901245,185.27539490275387,9.303962601591405,7.450776583120208,0.0,0.0,0.0,0.0,0.0,4.983978520947208,0.0,0.0,58.48859697625666,29.733126322350174,37.99977516829182,37.17907787141132,23.927482740183127,46.40375956093006,0.0,9.551078168738563,0.0,19.135862954182222,0.0,86.1211106199348,0.0,0.0,0.0,0.0,0.0,46.40375956093006,9.551078168738563,17.792707881032282,0.0,36.397540796727064,54.90367438157552,20.090533254965305,0.0,0.0,27.05,105.25697357411704,0.0,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,4.983978520947208,70.3312423011132,121.09193454347633,23.93383236247449,3.3396638449533467,-3.021665459718985,-2.167508853335573,0.0,-5.505735708773526,-6.763423560218821,-7.2126527244128145,0.0,0.16666666666666666,25,0,3,0,0,0,2,1,3,3,0,7,6,0,0,0,3,6.454800000000002,102.68100000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
